['INFO ]2023-09-23 12:18:57,131(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Getting the Post URL
['INFO ]2023-09-23 12:18:57,132(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-******** Assignment Module ********
['INFO ]2023-09-23 12:18:57,132(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Loading the Properties Files
['INFO ]2023-09-23 12:18:57,133(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Sending posting request with payload from Excel
['INFO ]2023-09-23 12:18:57,135(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Reading and Fetching the data from the Excel File
['INFO ]2023-09-23 12:18:57,184(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Getting the Post URL
['INFO ]2023-09-23 12:18:57,185(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-******** Assignment Module ********
['INFO ]2023-09-23 12:18:57,185(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Loading the Properties Files
['INFO ]2023-09-23 12:18:57,186(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Sending posting request with payload from Excel
['INFO ]2023-09-23 12:18:57,186(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Reading and Fetching the data from the Excel File
['INFO ]2023-09-23 12:18:57,241(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Getting the Post URL
['INFO ]2023-09-23 12:18:57,241(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-******** Assignment Module ********
['INFO ]2023-09-23 12:18:57,241(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Loading the Properties Files
['INFO ]2023-09-23 12:18:57,242(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Sending posting request with payload from Excel
['INFO ]2023-09-23 12:18:57,243(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Reading and Fetching the data from the Excel File
['INFO ]2023-09-23 12:18:57,286(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Getting the Post URL
['INFO ]2023-09-23 12:18:57,286(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-******** Assignment Module ********
['INFO ]2023-09-23 12:18:57,286(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Loading the Properties Files
['INFO ]2023-09-23 12:18:57,288(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Sending posting request with payload from Excel
['INFO ]2023-09-23 12:18:57,288(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Reading and Fetching the data from the Excel File
